,Month_Year,County,Year,Month,State,FIPS_Code,Dosage_Industry,Dosage_Purdue,MME_Industry,MME_Purdue,Volume_Industry,Volume_Purdue
5508,2012m9,GENEVA,2012,9,AL,AL061,96570.0,1360.0,680511.2925000004,63741.15,887450.0,47400.0
5509,2012m9,GREENE,2012,9,AL,AL063,9200.0,,55873.7625,,75500.0,
5510,2012m9,HALE,2012,9,AL,AL065,45420.0,1300.0,268100.16,68582.25,376900.0,51000.0
5511,2012m9,HENRY,2012,9,AL,AL067,42330.0,600.0,339697.3649999999,38997.75,418225.0,29000.0
5512,2012m9,HOUSTON,2012,9,AL,AL069,503470.0,12000.0,3378903.0565874917,640101.0,4331375.65,476000.0
5513,2012m9,JACKSON,2012,9,AL,AL071,381060.0,4720.0,2924233.6693124976,242189.475,3759917.75,180100.0
5514,2012m9,JEFFERSON,2012,9,AL,AL073,3332570.0,92634.0,24196906.14135006,5234708.325000001,30870202.60000001,3892700.0
5515,2012m9,LAMAR,2012,9,AL,AL075,77370.0,1000.0,530260.9425000001,56479.5,705825.0,42000.0
5516,2012m9,LAUDERDALE,2012,9,AL,AL077,440050.0,6500.0,3355250.584087495,398046.0,4218725.65,296000.0
5517,2012m9,LAWRENCE,2012,9,AL,AL079,167320.0,2100.0,1233615.8175000004,130440.75,1598950.0,97000.0
5518,2012m9,LEE,2012,9,AL,AL081,264910.0,3960.0,1770285.041587502,197140.35,2252525.6500000004,146600.0
5519,2012m9,LIMESTONE,2012,9,AL,AL083,279180.0,5700.0,2472852.6149999993,340221.75,2892100.0,253000.0
5520,2012m9,LOWNDES,2012,9,AL,AL085,18900.0,300.0,101369.7,5379.0,165000.0,4000.0
5521,2012m9,MACON,2012,9,AL,AL087,52680.0,400.0,321584.5613624999,34963.5,477783.55,26000.0
5522,2012m9,MADISON,2012,9,AL,AL089,1786922.0,54820.0,17320188.9949501,3056213.325,18904539.2,2272700.0
5523,2012m9,MARENGO,2012,9,AL,AL091,80690.0,1100.0,467651.06999999995,73961.25,683925.0,55000.0
5524,2012m9,MARION,2012,9,AL,AL093,363280.0,3700.0,2691432.674999998,211125.75,3514500.0,157000.0
5525,2012m9,MARSHALL,2012,9,AL,AL095,748400.0,13300.0,6079057.965224989,814918.5,7432517.1,606000.0
5526,2012m9,MOBILE,2012,9,AL,AL097,2255818.0,38400.0,16231342.061887603,2047381.875,21605627.450000007,1522500.0
5527,2012m9,MONROE,2012,9,AL,AL099,92590.0,1520.0,585405.8775000002,94939.35,842100.0,70600.0
5528,2012m9,MONTGOMERY,2012,9,AL,AL101,727530.0,22700.0,4519973.48999998,1435520.625,6244225.0,1067500.0
5529,2012m9,MORGAN,2012,9,AL,AL103,675910.0,17300.0,6360486.494999987,945359.25,7227175.0,703000.0
5530,2012m9,PERRY,2012,9,AL,AL105,18990.0,900.0,101937.90750000002,43032.0,147925.0,32000.0
5531,2012m9,PICKENS,2012,9,AL,AL107,62930.0,1100.0,364345.0202249999,77995.5,525842.1,58000.0
5532,2012m9,PIKE,2012,9,AL,AL109,124510.0,2200.0,797140.1213625007,99511.5,1119808.55,74000.0
5533,2012m9,RANDOLPH,2012,9,AL,AL111,91290.0,1500.0,668295.9075000004,82029.75,850175.0,61000.0
5534,2012m9,RUSSELL,2012,9,AL,AL113,295800.0,4300.0,2611813.6654499997,184230.75,2915934.2,137000.0
5535,2012m9,SHELBY,2012,9,AL,AL117,750830.0,32300.0,6043598.73884999,1917882.4500000002,7098752.6,1426200.0
5536,2012m9,SUMTER,2012,9,AL,AL119,34500.0,700.0,213195.03749999998,41687.25,303000.0,31000.0
5537,2012m9,TALLADEGA,2012,9,AL,AL121,466960.0,9400.0,3143809.548862492,483437.625,4297783.55,359500.0
5538,2012m9,TALLAPOOSA,2012,9,AL,AL123,165970.0,2500.0,1024473.0900000007,158680.5,1410725.0,118000.0
5539,2012m9,TUSCALOOSA,2012,9,AL,AL125,760230.0,25200.0,4724043.232949991,1342060.5,6286759.199999999,998000.0
5540,2012m9,WALKER,2012,9,AL,AL127,851720.0,22500.0,6896330.238862498,1346094.75,8501883.55,1001000.0
5541,2012m9,WASHINGTON,2012,9,AL,AL129,14200.0,100.0,74173.65000000001,2689.5,112750.0,2000.0
5542,2012m9,WILCOX,2012,9,AL,AL131,14500.0,700.0,77789.96250000001,32274.0,120250.0,24000.0
5543,2012m9,WINSTON,2012,9,AL,AL133,189610.0,3000.0,1201792.590225001,163387.125,1728392.1,121500.0
5544,2013m1,AUTAUGA,2013,1,AL,AL001,319640.0,10400.0,2053983.0225000007,582276.75,2805650.0,433000.0
5545,2013m1,BALDWIN,2013,1,AL,AL003,1151890.0,32060.0,9830032.95045002,1557354.9749999999,11430459.2,1158100.0
5546,2013m1,BARBOUR,2013,1,AL,AL005,119960.0,3300.0,728005.3050000006,174145.125,1008950.0,129500.0
5547,2013m1,BIBB,2013,1,AL,AL007,110100.0,3400.0,815772.9750000007,203057.25,1023250.0,151000.0
5548,2013m1,BLOUNT,2013,1,AL,AL009,184480.0,5000.0,1248933.877500001,297189.75,1641350.0,221000.0
5549,2013m1,BULLOCK,2013,1,AL,AL011,33100.0,300.0,217231.91249999998,13447.5,311500.0,10000.0
5550,2013m1,BUTLER,2013,1,AL,AL013,108460.0,1500.0,646891.4025000004,76650.75,951600.0,57000.0
5551,2013m1,CALHOUN,2013,1,AL,AL015,766240.0,20800.0,6948826.826362493,1278857.25,8085133.55,951000.0
5552,2013m1,CHAMBERS,2013,1,AL,AL017,187710.0,5900.0,1364837.430000001,387288.0,1765325.0,288000.0
5553,2013m1,CHEROKEE,2013,1,AL,AL019,182760.0,4900.0,1719888.0299999998,285087.0,1929975.0,212000.0
5554,2013m1,CHILTON,2013,1,AL,AL021,236040.0,8700.0,1826548.3729500005,540589.5,2236484.2,402000.0
5555,2013m1,CHOCTAW,2013,1,AL,AL023,108350.0,2200.0,637876.0875,138509.25,972125.0,103000.0
5556,2013m1,CLARKE,2013,1,AL,AL025,172280.0,1740.0,1021186.237500001,75440.475,1516125.0,56100.0
5557,2013m1,CLAY,2013,1,AL,AL027,86700.0,1500.0,509692.98750000005,91443.0,729250.0,68000.0
5558,2013m1,CLEBURNE,2013,1,AL,AL029,36400.0,500.0,254379.97499999998,22860.75,337750.0,17000.0
5559,2013m1,COFFEE,2013,1,AL,AL031,220620.0,4300.0,1451156.8875000002,148594.875,1949125.0,110500.0
5560,2013m1,COLBERT,2013,1,AL,AL033,479680.0,8300.0,3851447.1074999967,533865.75,4787925.0,397000.0
5561,2013m1,CONECUH,2013,1,AL,AL035,110800.0,400.0,759711.7125000004,18826.5,1083000.0,14000.0
5562,2013m1,COOSA,2013,1,AL,AL037,16590.0,,95148.49499999998,,146175.0,
5563,2013m1,COVINGTON,2013,1,AL,AL039,260490.0,1200.0,1721686.057500001,63875.625,2366675.0,47500.0
5564,2013m1,CRENSHAW,2013,1,AL,AL041,56720.0,900.0,352881.7725,24205.5,500150.0,18000.0
5565,2013m1,CULLMAN,2013,1,AL,AL043,526830.0,11100.0,3737494.154999994,528486.75,4825325.0,393000.0
5566,2013m1,DALE,2013,1,AL,AL045,168220.0,3700.0,1114213.710000001,184903.125,1492400.0,137500.0
5567,2013m1,DALLAS,2013,1,AL,AL047,111520.0,8500.0,674387.5015875006,484110.0,926550.65,360000.0
5568,2013m1,DE KALB,2013,1,AL,AL049,400650.0,8200.0,3219819.124762495,502936.5,3899576.95,374000.0
5569,2013m1,ELMORE,2013,1,AL,AL051,378230.0,11700.0,2282613.183862498,598413.75,3340558.55,445000.0
5570,2013m1,ESCAMBIA,2013,1,AL,AL053,252360.0,2300.0,1544483.5350000022,152629.125,2217775.0,113500.0
5571,2013m1,ETOWAH,2013,1,AL,AL055,873620.0,31300.0,8569097.032724999,1997626.125,9539342.1,1485500.0
5572,2013m1,FAYETTE,2013,1,AL,AL057,68190.0,2900.0,490156.28250000003,177507.0,624925.0,132000.0
5573,2013m1,FRANKLIN,2013,1,AL,AL059,301100.0,5100.0,2244903.525000001,252813.0,2890500.0,188000.0
5574,2013m1,GENEVA,2013,1,AL,AL061,108700.0,1820.0,778449.2625000003,83912.4,1016250.0,62400.0
5575,2013m1,GREENE,2013,1,AL,AL063,9800.0,,46781.925,,73000.0,
5576,2013m1,HALE,2013,1,AL,AL065,55320.0,1100.0,338365.635,65892.75,469150.0,49000.0
5577,2013m1,HENRY,2013,1,AL,AL067,52300.0,800.0,403891.7999999999,43032.0,503500.0,32000.0
5578,2013m1,HOUSTON,2013,1,AL,AL069,493130.0,14060.0,3433974.53272499,697118.4,4256842.1,518400.0
5579,2013m1,JACKSON,2013,1,AL,AL071,422920.0,5840.0,3301364.377499997,292617.6,4147975.0,217600.0
5580,2013m1,JEFFERSON,2013,1,AL,AL073,3701460.0,98660.0,27418589.269650154,5496262.199999999,34802243.400000006,4087200.0
5581,2013m1,LAMAR,2013,1,AL,AL075,90380.0,1200.0,642934.6650000003,56479.5,829350.0,42000.0
5582,2013m1,LAUDERDALE,2013,1,AL,AL077,482030.0,6900.0,3847552.5827249936,407459.25,4723217.1,303000.0
5583,2013m1,LAWRENCE,2013,1,AL,AL079,193170.0,3500.0,1456706.4975,205074.375,1874025.0,152500.0
5584,2013m1,LEE,2013,1,AL,AL081,294460.0,4400.0,1938608.1299999987,203057.25,2490200.0,151000.0
5585,2013m1,LIMESTONE,2013,1,AL,AL083,301980.0,7400.0,2599412.669999999,476041.5,3089550.0,354000.0
5586,2013m1,LOWNDES,2013,1,AL,AL085,8700.0,100.0,44361.6375,1344.75,71750.0,1000.0
5587,2013m1,MACON,2013,1,AL,AL087,47600.0,500.0,340686.45386249997,36308.25,463233.55,27000.0
5588,2013m1,MADISON,2013,1,AL,AL089,1868900.0,56598.0,18309807.73953765,2977034.445,19878184.85,2213820.0
5589,2013m1,MARENGO,2013,1,AL,AL091,93200.0,2300.0,549771.1875,141198.75,804000.0,105000.0
5590,2013m1,MARION,2013,1,AL,AL093,379020.0,4300.0,2832745.529999994,231297.0,3675500.0,172000.0
5591,2013m1,MARSHALL,2013,1,AL,AL095,819270.0,15900.0,6751988.647949991,985701.75,8150859.2,733000.0
5592,2013m1,MOBILE,2013,1,AL,AL097,2579960.0,41800.0,18925958.39475013,2257835.25,25127621.000000007,1679000.0
5593,2013m1,MONROE,2013,1,AL,AL099,100960.0,1300.0,624893.22,98166.75,921675.0,73000.0
5594,2013m1,MONTGOMERY,2013,1,AL,AL101,806100.0,22400.0,5071739.002499986,1307769.375,6984350.0,972500.0
5595,2013m1,MORGAN,2013,1,AL,AL103,735040.0,19600.0,6967824.442499992,1110763.5,7943075.0,826000.0
5596,2013m1,PERRY,2013,1,AL,AL105,20300.0,900.0,114323.09999999999,34963.5,160750.0,26000.0
5597,2013m1,PICKENS,2013,1,AL,AL107,73290.0,900.0,458629.25272499997,75306.0,639142.1,56000.0
5598,2013m1,PIKE,2013,1,AL,AL109,134310.0,2600.0,846470.167500001,133130.25,1204325.0,99000.0
5599,2013m1,RANDOLPH,2013,1,AL,AL111,115300.0,1300.0,882673.1663625007,67237.5,1116983.55,50000.0
5600,2013m1,RUSSELL,2013,1,AL,AL113,302900.0,4500.0,2367397.503862499,219866.625,2789983.55,163500.0
5601,2013m1,SHELBY,2013,1,AL,AL117,799030.0,30880.0,6837891.964762488,1844055.675,7761301.95,1371300.0
5602,2013m1,SUMTER,2013,1,AL,AL119,38200.0,920.0,256334.0625,49352.325,348000.0,36700.0
5603,2013m1,TALLADEGA,2013,1,AL,AL121,535870.0,10940.0,3709551.1013624924,487740.825,5060383.55,362700.0
5604,2013m1,TALLAPOOSA,2013,1,AL,AL123,167410.0,4200.0,959156.4002250007,263571.0,1372792.1,196000.0
5605,2013m1,TUSCALOOSA,2013,1,AL,AL125,832740.0,26500.0,5194707.878400001,1425435.0,6942768.399999999,1060000.0
5606,2013m1,WALKER,2013,1,AL,AL127,875020.0,22000.0,7564114.634999995,1321889.25,8983900.0,983000.0
5607,2013m1,WASHINGTON,2013,1,AL,AL129,16200.0,100.0,90668.175,1344.75,134500.0,1000.0
5608,2013m1,WILCOX,2013,1,AL,AL131,18700.0,600.0,131857.05,18154.125,177500.0,13500.0
5609,2013m1,WINSTON,2013,1,AL,AL133,197590.0,3500.0,1268794.3015875004,153973.875,1795425.65,114500.0
5610,2013m10,AUTAUGA,2013,10,AL,AL001,322020.0,9460.0,2192160.975000002,501995.175,2915125.0,373300.0
5611,2013m10,BALDWIN,2013,10,AL,AL003,1272609.0,27250.0,10561595.449950013,1300803.57,12432889.2,967320.0
5612,2013m10,BARBOUR,2013,10,AL,AL005,123400.0,2200.0,762185.8500000002,123044.625,1056250.0,91500.0
5613,2013m10,BIBB,2013,10,AL,AL007,119300.0,3700.0,902944.3500000007,186247.875,1119000.0,138500.0
5614,2013m10,BLOUNT,2013,10,AL,AL009,193730.0,4400.0,1331694.5625000014,218521.875,1741050.0,162500.0
5615,2013m10,BULLOCK,2013,10,AL,AL011,37000.0,100.0,203031.59999999995,8068.5,308500.0,6000.0
5616,2013m10,BUTLER,2013,10,AL,AL013,117300.0,1500.0,752098.1288625004,73288.875,1055483.55,54500.0
5617,2013m10,CALHOUN,2013,10,AL,AL015,792240.0,21800.0,6722397.734999996,1396522.875,8067400.0,1038500.0
5618,2013m10,CHAMBERS,2013,10,AL,AL017,215200.0,4200.0,1404912.5625000016,296517.375,1893500.0,220500.0
5619,2013m10,CHEROKEE,2013,10,AL,AL019,197590.0,3700.0,1861921.3275000004,207091.5,2079525.0,154000.0
5620,2013m10,CHILTON,2013,10,AL,AL021,266440.0,7400.0,2111421.795000001,473352.0,2519800.0,352000.0
5621,2013m10,CHOCTAW,2013,10,AL,AL023,86200.0,2360.0,498988.1625,136895.55,762250.0,101800.0
5622,2013m10,CLARKE,2013,10,AL,AL025,164260.0,2540.0,1012361.0925000008,127347.825,1484450.0,94700.0
5623,2013m10,CLAY,2013,10,AL,AL027,90200.0,2000.0,572176.9125000001,114303.75,783000.0,85000.0
5624,2013m10,CLEBURNE,2013,10,AL,AL029,40600.0,200.0,271550.8125,5379.0,368250.0,4000.0
5625,2013m10,COFFEE,2013,10,AL,AL031,231690.0,4000.0,1582565.5574999999,164059.5,2039175.0,122000.0
5626,2013m10,COLBERT,2013,10,AL,AL033,528890.0,7200.0,4527638.861362491,476713.875,5409658.55,354500.0
5627,2013m10,CONECUH,2013,10,AL,AL035,125900.0,420.0,991434.1875000003,15868.05,1301500.0,11800.0
5628,2013m10,COOSA,2013,10,AL,AL037,21300.0,,117711.56249999997,,183750.0,
5629,2013m10,COVINGTON,2013,10,AL,AL039,313850.0,3300.0,2170899.6450000005,160697.625,2894050.0,119500.0
5630,2013m10,CRENSHAW,2013,10,AL,AL041,57430.0,700.0,347631.23999999993,33618.75,494225.0,25000.0
5631,2013m10,CULLMAN,2013,10,AL,AL043,573930.0,9260.0,4133344.3352249963,486933.975,5281692.1,362100.0
5632,2013m10,DALE,2013,10,AL,AL045,193390.0,3000.0,1306134.7575000015,164059.5,1726675.0,122000.0
5633,2013m10,DALLAS,2013,10,AL,AL047,172830.0,8020.0,964815.5140875018,503743.35,1397425.65,374600.0
5634,2013m10,DE KALB,2013,10,AL,AL049,430430.0,6300.0,3183714.113174997,369806.25,3983376.3000000003,275000.0
5635,2013m10,ELMORE,2013,10,AL,AL051,419160.0,10620.0,2696438.554087499,542337.675,3713650.65,403300.0
5636,2013m10,ESCAMBIA,2013,10,AL,AL053,307550.0,2600.0,1933816.3952250006,134475.0,2707342.1,100000.0
5637,2013m10,ETOWAH,2013,10,AL,AL055,883100.0,33240.0,8257462.799999999,2052491.925,9292000.0,1526300.0
5638,2013m10,FAYETTE,2013,10,AL,AL057,84200.0,2900.0,665563.8375000003,161370.0,804750.0,120000.0
5639,2013m10,FRANKLIN,2013,10,AL,AL059,311500.0,2200.0,2302975.8413625006,117665.625,2971483.55,87500.0
5640,2013m10,GENEVA,2013,10,AL,AL061,130000.0,1140.0,915246.0375000008,66968.55,1192750.0,49800.0
5641,2013m10,GREENE,2013,10,AL,AL063,11100.0,,57944.40000000001,,83500.0,
5642,2013m10,HALE,2013,10,AL,AL065,40600.0,700.0,250605.41249999995,44376.75,350750.0,33000.0
5643,2013m10,HENRY,2013,10,AL,AL067,41200.0,1400.0,290894.39999999997,61858.5,374250.0,46000.0
5644,2013m10,HOUSTON,2013,10,AL,AL069,574160.0,13800.0,4225391.921362489,646152.375,5052683.55,480500.0
5645,2013m10,JACKSON,2013,10,AL,AL071,407100.0,5020.0,3169090.953862501,267874.2,3922483.55,199200.0
5646,2013m10,JEFFERSON,2013,10,AL,AL073,4031280.0,104164.0,30966854.32248766,5703703.335,38180419.05,4241460.0
5647,2013m10,LAMAR,2013,10,AL,AL075,80100.0,960.0,618724.6538625,45452.55,763733.55,33800.0
5648,2013m10,LAUDERDALE,2013,10,AL,AL077,531670.0,6400.0,4425670.027724998,377202.375,5285517.1,280500.0
5649,2013m10,LAWRENCE,2013,10,AL,AL079,179800.0,3600.0,1409991.5250000006,190282.125,1761750.0,141500.0
5650,2013m10,LEE,2013,10,AL,AL081,317790.0,5500.0,2170588.702725001,242055.0,2704892.1,180000.0
5651,2013m10,LIMESTONE,2013,10,AL,AL083,332930.0,6700.0,2861964.2513624975,367789.125,3392883.55,273500.0
5652,2013m10,LOWNDES,2013,10,AL,AL085,4300.0,300.0,23115.7163625,5379.0,34233.55,4000.0
5653,2013m10,MACON,2013,10,AL,AL087,49520.0,260.0,387652.43249999994,16943.85,495300.0,12600.0
5654,2013m10,MADISON,2013,10,AL,AL089,1850668.0,52660.0,16982675.41995015,2459009.85,18798289.200000003,1828600.0
5655,2013m10,MARENGO,2013,10,AL,AL091,84800.0,2900.0,543993.6375,177507.0,739500.0,132000.0
5656,2013m10,MARION,2013,10,AL,AL093,318800.0,5200.0,2535581.2875000006,316016.25,3092500.0,235000.0
5657,2013m10,MARSHALL,2013,10,AL,AL095,853400.0,13900.0,6553384.991362492,864674.25,8189733.55,643000.0
5658,2013m10,MOBILE,2013,10,AL,AL097,2662650.0,43920.0,20334507.863175098,2398630.575,26021751.300000004,1783700.0
5659,2013m10,MONROE,2013,10,AL,AL099,114890.0,1860.0,766273.9725000001,79878.15,1070025.0,59400.0
5660,2013m10,MONTGOMERY,2013,10,AL,AL101,853080.0,21000.0,5347440.105224978,1200189.375,7346367.1,892500.0
5661,2013m10,MORGAN,2013,10,AL,AL103,752390.0,18220.0,6771609.907499995,1004393.775,7849175.0,746900.0
5662,2013m10,PERRY,2013,10,AL,AL105,18900.0,900.0,107042.21250000001,37653.0,150250.0,28000.0
5663,2013m10,PICKENS,2013,10,AL,AL107,93700.0,1400.0,633567.8999999998,62530.875,835250.0,46500.0
5664,2013m10,PIKE,2013,10,AL,AL109,133400.0,2300.0,864840.2249999997,115648.5,1202000.0,86000.0
5665,2013m10,RANDOLPH,2013,10,AL,AL111,117200.0,1500.0,815824.5827249999,72616.5,1083217.1,54000.0
5666,2013m10,RUSSELL,2013,10,AL,AL113,325000.0,5200.0,2164323.791362502,174145.125,2815733.55,129500.0
5667,2013m10,SHELBY,2013,10,AL,AL117,906590.0,29460.0,7661766.634087493,1685106.225,8751100.649999999,1253100.0
5668,2013m10,SUMTER,2013,10,AL,AL119,31200.0,800.0,180480.44999999995,41687.25,271250.0,31000.0
5669,2013m10,TALLADEGA,2013,10,AL,AL121,550110.0,11600.0,3847836.754087495,562777.875,5164275.649999999,418500.0
5670,2013m10,TALLAPOOSA,2013,10,AL,AL123,187800.0,3500.0,1149456.3938625013,201040.125,1579333.55,149500.0
5671,2013m10,TUSCALOOSA,2013,10,AL,AL125,936670.0,24900.0,5654383.489087496,1264737.375,7745925.649999999,940500.0
5672,2013m10,WALKER,2013,10,AL,AL127,919820.0,21700.0,8232080.992499998,1197499.875,9566075.0,890500.0
5673,2013m10,WASHINGTON,2013,10,AL,AL129,20000.0,200.0,124174.31250000004,2689.5,170000.0,2000.0
5674,2013m10,WILCOX,2013,10,AL,AL131,19800.0,500.0,109536.03749999999,10758.0,164750.0,8000.0
5675,2013m10,WINSTON,2013,10,AL,AL133,220900.0,4900.0,1517772.2663624992,270967.125,2062233.55,201500.0
5676,2013m11,AUTAUGA,2013,11,AL,AL001,308610.0,9060.0,1979064.9000000015,545699.55,2696250.0,405800.0
5677,2013m11,BALDWIN,2013,11,AL,AL003,1045520.0,23580.0,8882377.343624998,1122193.875,10285110.499999998,834500.0
5678,2013m11,BARBOUR,2013,11,AL,AL005,105900.0,2100.0,645766.5000000001,112959.0,904250.0,84000.0
5679,2013m11,BIBB,2013,11,AL,AL007,101300.0,3800.0,821011.8000000002,198350.625,980000.0,147500.0
5680,2013m11,BLOUNT,2013,11,AL,AL009,153800.0,4500.0,1106910.9749999999,250123.5,1415000.0,186000.0
5681,2013m11,BULLOCK,2013,11,AL,AL011,31500.0,100.0,185558.06249999997,8068.5,277500.0,6000.0
5682,2013m11,BUTLER,2013,11,AL,AL013,79600.0,800.0,491849.77499999956,32946.375,698250.0,24500.0
5683,2013m11,CALHOUN,2013,11,AL,AL015,670040.0,19800.0,5769064.102499988,1104039.75,6897225.0,821000.0
5684,2013m11,CHAMBERS,2013,11,AL,AL017,179400.0,5220.0,1221693.037500001,367251.225,1622000.0,273100.0
5685,2013m11,CHEROKEE,2013,11,AL,AL019,166930.0,3700.0,1546969.050000001,190282.125,1753650.0,141500.0
5686,2013m11,CHILTON,2013,11,AL,AL021,208980.0,5400.0,1704782.1150000002,317361.0,2039850.0,236000.0
5687,2013m11,CHOCTAW,2013,11,AL,AL023,78800.0,1600.0,448335.48749999993,99511.5,676750.0,74000.0
5688,2013m11,CLARKE,2013,11,AL,AL025,155240.0,2560.0,1001603.8950000004,118203.525,1421800.0,87900.0
5689,2013m11,CLAY,2013,11,AL,AL027,80300.0,1600.0,501777.4875,100856.25,691750.0,75000.0
5690,2013m11,CLEBURNE,2013,11,AL,AL029,36200.0,500.0,270316.05000000005,28239.75,351250.0,21000.0
5691,2013m11,COFFEE,2013,11,AL,AL031,205390.0,3700.0,1408098.3825,182886.0,1833425.0,136000.0
5692,2013m11,COLBERT,2013,11,AL,AL033,432620.0,7100.0,3841818.209999994,437043.75,4466400.0,325000.0
5693,2013m11,CONECUH,2013,11,AL,AL035,95700.0,420.0,717751.9875000004,17212.8,974000.0,12800.0
5694,2013m11,COOSA,2013,11,AL,AL037,17900.0,60.0,103196.73750000003,6454.800000000001,155500.0,4800.0
5695,2013m11,COVINGTON,2013,11,AL,AL039,293960.0,2900.0,2501520.929999999,169438.5,2944950.0,126000.0
5696,2013m11,CRENSHAW,2013,11,AL,AL041,46100.0,600.0,280156.0874999999,24205.5,407500.0,18000.0
5697,2013m11,CULLMAN,2013,11,AL,AL043,511890.0,10200.0,3888786.123862499,457215.0,4802908.55,340000.0
5698,2013m11,DALE,2013,11,AL,AL045,148220.0,3300.0,1005105.1350000005,161370.0,1307900.0,120000.0
5699,2013m11,DALLAS,2013,11,AL,AL047,126490.0,7700.0,735645.9602250007,493523.25,1042067.1,367000.0
5700,2013m11,DE KALB,2013,11,AL,AL049,380860.0,6000.0,2929891.1704499987,342911.25,3625134.1999999997,255000.0
5701,2013m11,ELMORE,2013,11,AL,AL051,341400.0,9900.0,2096669.820450001,483975.525,3010884.2,359900.0
5702,2013m11,ESCAMBIA,2013,11,AL,AL053,270120.0,2200.0,1702590.6225000003,85391.625,2419400.0,63500.0
5703,2013m11,ETOWAH,2013,11,AL,AL055,746060.0,29000.0,7247389.492500002,1795241.25,8045200.0,1335000.0
5704,2013m11,FAYETTE,2013,11,AL,AL057,82000.0,2500.0,690202.0499999998,119010.375,814000.0,88500.0
5705,2013m11,FRANKLIN,2013,11,AL,AL059,272300.0,2700.0,2075830.9654500007,128423.625,2589934.2,95500.0
5706,2013m11,GENEVA,2013,11,AL,AL061,102690.0,2260.0,737084.3550000002,110538.45,949450.0,82200.0
5707,2013m11,GREENE,2013,11,AL,AL063,12600.0,,63765.30000000001,,98000.0,
5708,2013m11,HALE,2013,11,AL,AL065,42900.0,500.0,291352.38749999995,22860.75,383250.0,17000.0
5709,2013m11,HENRY,2013,11,AL,AL067,54400.0,1200.0,397995.7124999999,40342.5,507500.0,30000.0
5710,2013m11,HOUSTON,2013,11,AL,AL069,460930.0,12280.0,3116780.077724993,587655.75,3919142.1,437000.0
5711,2013m11,JACKSON,2013,11,AL,AL071,339200.0,2880.0,2674892.4413624993,140929.80000000002,3302483.55,104800.0
5712,2013m11,JEFFERSON,2013,11,AL,AL073,3394762.0,94080.0,26961362.17890012,5147299.575,32623038.400000002,3827700.0
5713,2013m11,LAMAR,2013,11,AL,AL075,88900.0,720.0,672827.5163625,33080.85,860733.55,24600.0
5714,2013m11,LAUDERDALE,2013,11,AL,AL077,430840.0,7120.0,3596113.9958999925,452911.8,4256718.4,336800.0
5715,2013m11,LAWRENCE,2013,11,AL,AL079,168700.0,3500.0,1307533.0163625008,193644.0,1650233.55,144000.0
5716,2013m11,LEE,2013,11,AL,AL081,273500.0,4620.0,1899076.0577250011,198485.1,2391967.1,147600.0
5717,2013m11,LIMESTONE,2013,11,AL,AL083,289200.0,6400.0,2626207.499999999,309292.5,2998250.0,230000.0
5718,2013m11,LOWNDES,2013,11,AL,AL085,4700.0,,24627.9038625,,33983.55,
5719,2013m11,MACON,2013,11,AL,AL087,42540.0,300.0,336425.47500000003,12775.125,431750.0,9500.0
5720,2013m11,MADISON,2013,11,AL,AL089,1625440.0,41400.0,14351268.334725121,1865840.625,16258847.100000001,1387500.0
5721,2013m11,MARENGO,2013,11,AL,AL091,75400.0,2500.0,480149.82408750005,114976.125,651200.65,85500.0
5722,2013m11,MARION,2013,11,AL,AL093,273800.0,4600.0,2145305.3999999994,252140.625,2635000.0,187500.0
5723,2013m11,MARSHALL,2013,11,AL,AL095,722100.0,13700.0,5832551.299087489,802815.75,7047950.649999999,597000.0
5724,2013m11,MOBILE,2013,11,AL,AL097,2182410.0,41020.0,17211295.1559001,2227040.475,21671218.400000002,1656100.0
5725,2013m11,MONROE,2013,11,AL,AL099,93600.0,2300.0,688115.6250000003,122372.25,913750.0,91000.0
5726,2013m11,MONTGOMERY,2013,11,AL,AL101,723590.0,18000.0,4419954.532499984,915774.75,6138550.0,681000.0
5727,2013m11,MORGAN,2013,11,AL,AL103,670560.0,15300.0,6271373.62522499,864001.8750000001,7102917.1,642500.0
5728,2013m11,PERRY,2013,11,AL,AL105,24200.0,800.0,146299.64999999997,26895.0,195250.0,20000.0
5729,2013m11,PICKENS,2013,11,AL,AL107,72300.0,1600.0,506191.27499999985,57151.875,645000.0,42500.0
5730,2013m11,PIKE,2013,11,AL,AL109,113200.0,1500.0,685008.0413625,92787.75,997483.55,69000.0
5731,2013m11,RANDOLPH,2013,11,AL,AL111,101000.0,1300.0,732837.3038625,69927.0,941233.55,52000.0
5732,2013m11,RUSSELL,2013,11,AL,AL113,270200.0,4000.0,1777426.2038625032,127078.875,2324733.55,94500.0
5733,2013m11,SHELBY,2013,11,AL,AL117,763750.0,30520.0,6424028.618174981,1806268.2000000002,7329201.300000001,1343200.0
5734,2013m11,SUMTER,2013,11,AL,AL119,29000.0,1000.0,174155.925,65892.75,257750.0,49000.0
5735,2013m11,TALLADEGA,2013,11,AL,AL121,443630.0,11200.0,3197939.1602249946,506970.75,4204942.1,377000.0
5736,2013m11,TALLAPOOSA,2013,11,AL,AL123,134360.0,2400.0,870101.5725000007,141198.75,1156650.0,105000.0
5737,2013m11,TUSCALOOSA,2013,11,AL,AL125,750050.0,25300.0,4677045.098174999,1283563.875,6212526.3,954500.0
5738,2013m11,WALKER,2013,11,AL,AL127,781850.0,19700.0,7118272.5449999925,1098660.75,8201050.0,817000.0
